"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","qualtricsId","assignmentId","hitId","iso_identifier","list_id","rotation_start","view_history","rt","response","response_unadjusted","stimulus","trial_kind","cur_block","cur_trial","total_trial_num","phase","rotation_adjustment","correct_response","start_value","slider_start","target_stimulus","slider_stimulus","responses","difference_unadjusted","diff_response","required_movement_unadjusted","abs_diff_response","exclude","image","number_responses","avg_words_per_response","percent_unique_words","percent_unique_lemmas","simpson_diversity","modal_agreement","modal_names","modal_response_agreement","modal_response","slider_stim_image","slider_stim_number_responses","slider_stim_avg_words_per_response","slider_stim_percent_unique_words","slider_stim_percent_unique_lemmas","slider_stim_simpson_diversity","slider_stim_modal_agreement","slider_stim_modal_names","slider_stim_modal_response_agreement","slider_stim_modal_response"
NA,"stimulus-image-roundslider-response-dynamic",93,288262,"0.0-93.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2717.99999999348,277,132,"images/blank_canvas.png","delayed",2,5,17,"response",145,100,235,90,"VCS_100.png","VCS_235.png",NA,177,177,103,177,"y","VCS_100.png",38,1.47368421052632,0.785714285714286,0.75,0.0136363636363636,0.105263157894737,"bunny,rabbit",0.0789473684210526,"rabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",98,296172,"0.0-98.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2424.99999998836,192,53,"images/blank_canvas.png","delayed",2,6,18,"response",139,310,229,90,"VCS_310.png","VCS_229.png",NA,-118,-118,176,118,"y","VCS_310.png",38,1.65789473684211,0.555555555555556,0.53968253968254,0.123911930363543,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",103,304712,"0.0-103.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3501.99999997858,326,133,"images/blank_canvas.png","delayed",2,7,19,"response",193,190,283,90,"VCS_190.png","VCS_283.png",NA,136,136,150,136,"y","VCS_190.png",38,1.44736842105263,0.690909090909091,0.690909090909091,0.0168350168350168,0.105263157894737,"shield,badge",0.105263157894737,"shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",108,312612,"0.0-108.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2845.99999996135,83,142,"images/blank_canvas.png","delayed",2,8,20,"response",301,250,31,90,"VCS_250.png","VCS_31.png",NA,-167,-167,-111,167,"y","VCS_250.png",38,1.71052631578947,0.461538461538462,0.430769230769231,0.124038461538462,0.578947368421053,"star",0.184210526315789,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",113,322332,"0.0-113.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2887.99999997718,239,22,"images/blank_canvas.png","delayed",2,9,21,"response",217,280,307,90,"VCS_280.png","VCS_307.png",NA,-41,-41,285,41,"y","VCS_280.png",38,1.55263157894737,0.423728813559322,0.406779661016949,0.147282291057861,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",118,337983,"0.0-118.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,6994.99999999534,22,267,"images/blank_canvas.png","delayed",2,10,22,"response",115,10,205,90,"VCS_10.png","VCS_205.png",NA,12,12,-62,12,"y","VCS_10.png",38,1.52631578947368,0.448275862068966,0.431034482758621,0.160919540229885,0.605263157894737,"star",0.315789473684211,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",123,346811,"0.0-123.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3468.99999998277,254,19,"images/blank_canvas.png","delayed",2,11,23,"response",235,130,325,90,"VCS_130.png","VCS_325.png",NA,124,124,306,124,"y","VCS_130.png",37,1.51351351351351,0.714285714285714,0.714285714285714,0.0168831168831169,0.135135135135135,"face",0.0540540540540541,"vest,shirt,bunny,dog.face,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",128,360142,"0.0-128.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,7766.99999999255,286,189,"images/blank_canvas.png","delayed",2,12,24,"response",97,160,187,90,"VCS_160.png","VCS_187.png",NA,126,126,-2,126,"y","VCS_160.png",38,1.39473684210526,0.547169811320755,0.547169811320755,0.0515239477503628,0.263157894736842,"vase",0.184210526315789,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",134,371732,"0.0-134.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3614.0000000014,73,156,"images/blank_canvas.png","delayed",3,1,25,"response",277,10,7,90,"VCS_10.png","VCS_7.png",NA,63,63,-149,63,"y","VCS_10.png",38,1.52631578947368,0.448275862068966,0.431034482758621,0.160919540229885,0.605263157894737,"star",0.315789473684211,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",139,382071,"0.0-139.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,4637.99999997718,223,312,"images/blank_canvas.png","delayed",3,2,26,"response",271,340,1,90,"VCS_340.png","VCS_1.png",NA,-117,-117,-311,117,"y","VCS_340.png",38,1.63157894736842,0.483870967741935,0.451612903225806,0.193019566367002,0.710526315789474,"star",0.342105263157895,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",144,395322,"0.0-144.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,4260.00000000931,169,198,"images/blank_canvas.png","delayed",3,3,27,"response",331,160,61,90,"VCS_160.png","VCS_61.png",NA,9,9,-137,9,"y","VCS_160.png",38,1.39473684210526,0.547169811320755,0.547169811320755,0.0515239477503628,0.263157894736842,"vase",0.184210526315789,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",149,404101,"0.0-149.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2596.00000001956,103,30,"images/blank_canvas.png","delayed",3,4,28,"response",73,70,163,90,"VCS_70.png","VCS_163.png",NA,33,33,133,33,"y","VCS_70.png",38,1.36842105263158,0.730769230769231,0.730769230769231,0.0211161387631976,0.157894736842105,"x",0.105263157894737,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",154,412692,"0.0-154.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2837.99999998882,237,146,"images/blank_canvas.png","delayed",3,5,29,"response",91,310,181,90,"VCS_310.png","VCS_181.png",NA,-73,-73,35,73,"y","VCS_310.png",38,1.65789473684211,0.555555555555556,0.53968253968254,0.123911930363543,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",159,424592,"0.0-159.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,6201.00000000093,354,155,"images/blank_canvas.png","delayed",3,6,30,"response",199,250,289,90,"VCS_250.png","VCS_289.png",NA,104,104,134,104,"y","VCS_250.png",38,1.71052631578947,0.461538461538462,0.430769230769231,0.124038461538462,0.578947368421053,"star",0.184210526315789,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",164,433992,"0.0-164.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3538.99999998976,77,34,"images/blank_canvas.png","delayed",3,7,31,"response",43,100,133,90,"VCS_100.png","VCS_133.png",NA,-23,-23,99,23,"y","VCS_100.png",38,1.47368421052632,0.785714285714286,0.75,0.0136363636363636,0.105263157894737,"bunny,rabbit",0.0789473684210526,"rabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",169,447331,"0.0-169.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,4118.00000001676,359,172,"images/blank_canvas.png","delayed",3,8,32,"response",187,130,277,90,"VCS_130.png","VCS_277.png",NA,229,-131,105,131,"y","VCS_130.png",37,1.51351351351351,0.714285714285714,0.714285714285714,0.0168831168831169,0.135135135135135,"face",0.0540540540540541,"vest,shirt,bunny,dog.face,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",174,461621,"0.0-174.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,7717.00000000419,289,210,"images/blank_canvas.png","delayed",3,9,33,"response",79,190,169,90,"VCS_190.png","VCS_169.png",NA,99,99,-41,99,"y","VCS_190.png",38,1.44736842105263,0.690909090909091,0.690909090909091,0.0168350168350168,0.105263157894737,"shield,badge",0.105263157894737,"shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",179,470602,"0.0-179.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2836.99999999953,203,148,"images/blank_canvas.png","delayed",3,10,34,"response",55,40,145,90,"VCS_40.png","VCS_145.png",NA,163,163,-3,163,"y","VCS_40.png",38,1.60526315789474,0.639344262295082,0.622950819672131,0.0349726775956284,0.236842105263158,"x",0.0789473684210526,"cross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",184,479282,"0.0-184.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3380.00000000466,185,178,"images/blank_canvas.png","delayed",3,11,35,"response",7,220,97,90,"VCS_220.png","VCS_97.png",NA,-35,-35,-81,35,"y","VCS_220.png",38,1.18421052631579,0.377777777777778,0.377777777777778,0.262626262626263,0.605263157894737,"pentagon",0.526315789473684,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",189,487281,"0.0-189.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2800.00000004657,288,167,"images/blank_canvas.png","delayed",3,12,36,"response",121,280,211,90,"VCS_280.png","VCS_211.png",NA,8,8,44,8,"y","VCS_280.png",38,1.55263157894737,0.423728813559322,0.406779661016949,0.147282291057861,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",194,498651,"0.0-194.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3515.00000001397,206,205,"images/blank_canvas.png","delayed",4,1,37,"response",1,250,91,90,"VCS_250.png","VCS_91.png",NA,-44,-44,-114,44,"y","VCS_250.png",38,1.71052631578947,0.461538461538462,0.430769230769231,0.124038461538462,0.578947368421053,"star",0.184210526315789,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",199,507251,"0.0-199.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2604.99999998137,236,175,"images/blank_canvas.png","delayed",4,2,38,"response",61,100,151,90,"VCS_100.png","VCS_151.png",NA,136,136,-24,136,"y","VCS_100.png",38,1.47368421052632,0.785714285714286,0.75,0.0136363636363636,0.105263157894737,"bunny,rabbit",0.0789473684210526,"rabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",204,521592,"0.0-204.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,8695.99999999627,336,131,"images/blank_canvas.png","delayed",4,3,39,"response",205,340,295,90,"VCS_340.png","VCS_295.png",NA,-4,-4,164,4,"y","VCS_340.png",38,1.63157894736842,0.483870967741935,0.451612903225806,0.193019566367002,0.710526315789474,"star",0.342105263157895,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",209,530551,"0.0-209.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2777.00000000186,84,179,"images/blank_canvas.png","delayed",4,4,40,"response",265,70,355,90,"VCS_70.png","VCS_355.png",NA,14,14,176,14,"y","VCS_70.png",38,1.36842105263158,0.730769230769231,0.730769230769231,0.0211161387631976,0.157894736842105,"x",0.105263157894737,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",214,540191,"0.0-214.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2716.0000000149,250,147,"images/blank_canvas.png","delayed",4,5,41,"response",103,40,193,90,"VCS_40.png","VCS_193.png",NA,210,-150,46,150,"y","VCS_40.png",38,1.60526315789474,0.639344262295082,0.622950819672131,0.0349726775956284,0.236842105263158,"x",0.0789473684210526,"cross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",219,550612,"0.0-219.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2553.99999994552,154,141,"images/blank_canvas.png","delayed",4,6,42,"response",13,310,103,90,"VCS_310.png","VCS_103.png",NA,-156,-156,-38,156,"y","VCS_310.png",38,1.65789473684211,0.555555555555556,0.53968253968254,0.123911930363543,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",224,559481,"0.0-224.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,2987.00000002282,176,151,"images/blank_canvas.png","delayed",4,7,43,"response",25,190,115,90,"VCS_190.png","VCS_115.png",NA,-14,-14,-36,14,"y","VCS_190.png",38,1.44736842105263,0.690909090909091,0.690909090909091,0.0168350168350168,0.105263157894737,"shield,badge",0.105263157894737,"shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",229,575832,"0.0-229.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,6121.99999997392,233,148,"images/blank_canvas.png","delayed",4,8,44,"response",85,130,175,90,"VCS_130.png","VCS_175.png",NA,103,103,27,103,"y","VCS_130.png",37,1.51351351351351,0.714285714285714,0.714285714285714,0.0168831168831169,0.135135135135135,"face",0.0540540540540541,"vest,shirt,bunny,dog.face,vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",234,585131,"0.0-234.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3397.9999999865,322,159,"images/blank_canvas.png","delayed",4,9,45,"response",163,220,253,90,"VCS_220.png","VCS_253.png",NA,102,102,94,102,"y","VCS_220.png",38,1.18421052631579,0.377777777777778,0.377777777777778,0.262626262626263,0.605263157894737,"pentagon",0.526315789473684,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",239,594633,"0.0-239.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,3627.00000003679,310,183,"images/blank_canvas.png","delayed",4,10,46,"response",127,10,217,90,"VCS_10.png","VCS_217.png",NA,300,-60,34,60,"y","VCS_10.png",38,1.52631578947368,0.448275862068966,0.431034482758621,0.160919540229885,0.605263157894737,"star",0.315789473684211,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",244,604501,"0.0-244.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,4709.99999996275,202,255,"images/blank_canvas.png","delayed",4,11,47,"response",307,280,37,90,"VCS_280.png","VCS_37.png",NA,-78,-78,-218,78,"y","VCS_280.png",38,1.55263157894737,0.423728813559322,0.406779661016949,0.147282291057861,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",249,615681,"0.0-249.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,5027.00000000186,130,177,"images/blank_canvas.png","delayed",4,12,48,"response",313,160,43,90,"VCS_160.png","VCS_43.png",NA,-30,-30,-134,30,"y","VCS_160.png",38,1.39473684210526,0.547169811320755,0.547169811320755,0.0515239477503628,0.263157894736842,"vase",0.184210526315789,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",251,625321,"0.0-251.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,7983.00000000745,344,115,"images/VCS_340.png","undelayed",1,7,7,"response",229,340,319,90,"VCS_340.png","VCS_319.png",NA,4,4,204,4,"y","VCS_340.png",38,1.63157894736842,0.483870967741935,0.451612903225806,0.193019566367002,0.710526315789474,"star",0.342105263157895,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",252,631523,"0.0-252.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,6194.0000000177,37,78,"images/VCS_40.png","undelayed",1,8,8,"response",319,40,49,90,"VCS_40.png","VCS_49.png",NA,-3,-3,-29,3,"y","VCS_40.png",38,1.60526315789474,0.639344262295082,0.622950819672131,0.0349726775956284,0.236842105263158,"x",0.0789473684210526,"cross",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",253,637532,"0.0-253.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,5997.00000003213,190,213,"images/VCS_190.png","undelayed",1,9,9,"response",337,190,67,90,"VCS_190.png","VCS_67.png",NA,0,0,-146,0,"y","VCS_190.png",38,1.44736842105263,0.690909090909091,0.690909090909091,0.0168350168350168,0.105263157894737,"shield,badge",0.105263157894737,"shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",254,644271,"0.0-254.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,6732.00000001816,318,161,"images/VCS_310.png","undelayed",1,10,10,"response",157,310,247,90,"VCS_310.png","VCS_247.png",NA,8,8,86,8,"y","VCS_310.png",38,1.65789473684211,0.555555555555556,0.53968253968254,0.123911930363543,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",255,654480,"0.0-255.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,10202.9999999795,286,3,"images/VCS_280.png","undelayed",1,11,11,"response",283,280,13,90,"VCS_280.png","VCS_13.png",NA,6,6,10,6,"y","VCS_280.png",38,1.55263157894737,0.423728813559322,0.406779661016949,0.147282291057861,0.578947368421053,"star",0.236842105263158,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",256,666440,"0.0-256.0","p340413","A1Z26KLD8VFYUD","R_3mcTDdkzJDedrvH",NA,NA,2020-07-10 19:26:16,1,1,NA,11952.9999999795,65,274,"images/VCS_70.png","undelayed",1,12,12,"response",151,70,241,90,"VCS_70.png","VCS_241.png",NA,-5,-5,-33,5,"y","VCS_70.png",38,1.36842105263158,0.730769230769231,0.730769230769231,0.0211161387631976,0.157894736842105,"x",0.105263157894737,"blob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",2,44659,"0.0-2.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,20802.4899999873,140,4,"images/VCS_140.png","undelayed",1,1,1,"response",136,140,226,90,"VCS_140.png","VCS_226.png",NA,0,0,222,0,"n","VCS_140.png",37,1.54054054054054,0.771929824561403,0.754385964912281,0.0238095238095238,0.216216216216216,"vase",0.135135135135135,"vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",3,58348,"0.0-3.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,13679.8349999881,207,251,"images/VCS_200.png","undelayed",1,2,2,"response",316,200,46,90,"VCS_200.png","VCS_46.png",NA,7,7,-205,7,"n","VCS_200.png",37,1.45945945945946,0.759259259259259,0.759259259259259,0.0349406009783368,0.27027027027027,"pentagon",0.243243243243243,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",4,70909,"0.0-4.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,12555.2349999925,232,48,"images/VCS_230.png","undelayed",1,3,3,"response",184,230,274,90,"VCS_230.png","VCS_274.png",NA,2,2,226,2,"n","VCS_230.png",37,1.43243243243243,0.452830188679245,0.452830188679245,0.148040638606676,0.459459459459459,"pentagon",0.324324324324324,"pentagon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",5,79815,"0.0-5.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,8899.52500000072,46,204,"images/VCS_50.png","undelayed",1,4,4,"response",202,50,292,90,"VCS_50.png","VCS_292.png",NA,-4,-4,88,4,"n","VCS_50.png",37,1.64864864864865,0.655737704918033,0.622950819672131,0.0224043715846995,0.135135135135135,"splat",0.135135135135135,"splat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",6,92728,"0.0-6.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,12906.0250000039,21,209,"images/VCS_20.png","undelayed",1,5,5,"response",172,20,262,90,"VCS_20.png","VCS_262.png",NA,1,1,53,1,"n","VCS_20.png",37,1.54054054054054,0.631578947368421,0.631578947368421,0.0532581453634085,0.324324324324324,"star",0.135135135135135,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",7,100432,"0.0-7.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,7698.2399999979,351,125,"images/VCS_350.png","undelayed",1,6,6,"response",226,350,316,90,"VCS_350.png","VCS_316.png",NA,1,1,191,1,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",13,131579,"0.0-13.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,6809.00999999722,133,237,"images/blank_canvas.png","delayed",1,1,1,"response",256,110,346,90,"VCS_110.png","VCS_346.png",NA,23,23,109,23,"n","VCS_110.png",37,1.51351351351351,0.660714285714286,0.660714285714286,0.0279220779220779,0.162162162162162,"head,rabbit",0.108108108108108,"rabbit.head",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"stimulus-image-roundslider-response-dynamic",18,143552,"0.0-18.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,7383.82499999716,16,66,"images/blank_canvas.png","delayed",1,2,2,"response",310,350,40,90,"VCS_350.png","VCS_40.png",NA,-334,26,-26,26,"n","VCS_350.png",37,1.40540540540541,0.346153846153846,0.346153846153846,0.273001508295626,0.72972972972973,"star",0.486486486486487,"star","VCS_40.png",38,1.60526315789474,0.639344262295082,0.622950819672131,0.0349726775956284,0.236842105263158,"x",0.0789473684210526,"cross"
NA,"stimulus-image-roundslider-response-dynamic",23,156730,"0.0-23.0","p343658","A3QNCW3LR2AVOV","R_1qU2CiiYzaqDHnG","3OE22WJIGIPAUXGEHTY159P8LBIQUM","3DWGDA5POF5J3ON3B2DPBAOSZVDV1X",2020-07-14 21:22:07,2,4,NA,7351.83499999403,12,248,"images/blank_canvas.png","delayed",1,3,3,"response",124,20,214,90,"VCS_20.png","VCS_214.png",NA,-8,-8,-34,8,"n","VCS_20.png",37,1.54054054054054,0.631578947368421,0.631578947368421,0.0532581453634085,0.324324324324324,"star",0.135135135135135,"star",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
